,agent1
ep1625,1.0
ep1626,1.0
ep1627,1.0
ep1628,0.0
ep1629,0.0
ep1630,1.0
ep1631,0.0
ep1632,0.0
ep1633,1.0
ep1634,1.0
ep1635,1.0
ep1636,1.0
ep1637,0.0
ep1638,0.0
ep1639,0.0
ep1640,0.0
ep1641,1.0
ep1642,1.0
ep1643,0.0
ep1644,0.0
ep1645,1.0
ep1646,1.0
ep1647,1.0
ep1648,1.0
ep1649,1.0
ep1650,1.0
ep1651,1.0
ep1652,1.0
ep1653,0.0
ep1654,0.0
ep1655,1.0
ep1656,0.0
ep1657,0.0
ep1658,0.0
ep1659,1.0
ep1660,0.0
ep1661,1.0
ep1662,1.0
ep1663,1.0
